"sample_name"	"library_ID"	"title"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"platform"	"instrument"	"design_description"	"filetype"	"filename"	"filename2"	"Experiment"
"126_6.3BP"	"126_6.3BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"126_6.3BP.R1.fq.gz"	"126_6.3BP.R2.fq.gz"	3
"127_6.3BS"	"127_6.3BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"127_6.3BS.R1.fq.gz"	"127_6.3BS.R2.fq.gz"	3
"128_6.3CS"	"128_6.3CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"128_6.3CS.R1.fq.gz"	"128_6.3CS.R2.fq.gz"	3
"129_5.2RT"	"129_5.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"129_5.2RT.R1.fq.gz"	"129_5.2RT.R2.fq.gz"	3
"130_4.3RT"	"130_4.3RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"130_4.3RT.R1.fq.gz"	"130_4.3RT.R2.fq.gz"	3
"131_5.3RT"	"131_5.3RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"131_5.3RT.R1.fq.gz"	"131_5.3RT.R2.fq.gz"	3
"132_6.3RT"	"132_6.3RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"132_6.3RT.R1.fq.gz"	"132_6.3RT.R2.fq.gz"	3
"133_4.2RT"	"133_4.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"133_4.2RT.R1.fq.gz"	"133_4.2RT.R2.fq.gz"	3
"134_6.2RT"	"134_6.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"134_6.2RT.R1.fq.gz"	"134_6.2RT.R2.fq.gz"	3
"135_4.4RT"	"135_4.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"135_4.4RT.R1.fq.gz"	"135_4.4RT.R2.fq.gz"	3
"136_5.4RT"	"136_5.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"136_5.4RT.R1.fq.gz"	"136_5.4RT.R2.fq.gz"	3
"137_6.4RT"	"137_6.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"137_6.4RT.R1.fq.gz"	"137_6.4RT.R2.fq.gz"	3
"138_4.4BP"	"138_4.4BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"138_4.4BP.R1.fq.gz"	"138_4.4BP.R2.fq.gz"	3
"139_4.4CS"	"139_4.4CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"139_4.4CS.R1.fq.gz"	"139_4.4CS.R2.fq.gz"	3
"140_4.4BS"	"140_4.4BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"140_4.4BS.R1.fq.gz"	"140_4.4BS.R2.fq.gz"	3
"141_5.4BS"	"141_5.4BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"141_5.4BS.R1.fq.gz"	"141_5.4BS.R2.fq.gz"	3
"142_5.4BP"	"142_5.4BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"142_5.4BP.R1.fq.gz"	"142_5.4BP.R2.fq.gz"	3
"143_5.4CS"	"143_5.4CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"143_5.4CS.R1.fq.gz"	"143_5.4CS.R2.fq.gz"	3
"144_6.4BP"	"144_6.4BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"144_6.4BP.R1.fq.gz"	"144_6.4BP.R2.fq.gz"	3
"145_6.4CS"	"145_6.4CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"145_6.4CS.R1.fq.gz"	"145_6.4CS.R2.fq.gz"	3
"146_6.4BS"	"146_6.4BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"146_6.4BS.R1.fq.gz"	"146_6.4BS.R2.fq.gz"	3
"147_T0R1"	"147_T0R1"	"16S amplicon of T0 sample from mesocosm withLansing soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"147_T0R1.R1.fq.gz"	"147_T0R1.R2.fq.gz"	3
"148_T0R2"	"148_T0R2"	"16S amplicon of T0 sample from mesocosm withLansing soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"148_T0R2.R1.fq.gz"	"148_T0R2.R2.fq.gz"	3
"149_T0R3"	"149_T0R3"	"16S amplicon of T0 sample from mesocosm withLansing soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"149_T0R3.R1.fq.gz"	"149_T0R3.R2.fq.gz"	3
"150_T0R4"	"150_T0R4"	"16S amplicon of T0 sample from mesocosm withLansing soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"150_T0R4.R1.fq.gz"	"150_T0R4.R2.fq.gz"	3
"151_ExtractionBlank"	"151_ExtractionBlank"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"151_ExtractionBlank.R1.fq.gz"	"151_ExtractionBlank.R2.fq.gz"	3
"152_GvSpores"	"152_GvSpores"	"16S amplicon of GV sample from mesocosm with soil and Gv; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"152_GvSpores.R1.fq.gz"	"152_GvSpores.R2.fq.gz"	3
"153_T0R5"	"153_T0R5"	"16S amplicon of T0 sample from mesocosm withLansing soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"153_T0R5.R1.fq.gz"	"153_T0R5.R2.fq.gz"	3
"154_T0R6"	"154_T0R6"	"16S amplicon of T0 sample from mesocosm withLansing soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"154_T0R6.R1.fq.gz"	"154_T0R6.R2.fq.gz"	3
"155_1.3RH"	"155_1.3RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"155_1.3RH.R1.fq.gz"	"155_1.3RH.R2.fq.gz"	3
"156_2.3RH"	"156_2.3RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"156_2.3RH.R1.fq.gz"	"156_2.3RH.R2.fq.gz"	3
"157_3.3RH"	"157_3.3RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"157_3.3RH.R1.fq.gz"	"157_3.3RH.R2.fq.gz"	3
"158_1.4RH"	"158_1.4RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"158_1.4RH.R1.fq.gz"	"158_1.4RH.R2.fq.gz"	3
"159_2.4RH"	"159_2.4RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"159_2.4RH.R1.fq.gz"	"159_2.4RH.R2.fq.gz"	3
"161_4.1CH"	"161_4.1CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"161_4.1CH.R1.fq.gz"	"161_4.1CH.R2.fq.gz"	3
"162_4.1RH"	"162_4.1RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"162_4.1RH.R1.fq.gz"	"162_4.1RH.R2.fq.gz"	3
"163_4.4CH"	"163_4.4CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"163_4.4CH.R1.fq.gz"	"163_4.4CH.R2.fq.gz"	3
"164_4.4RH"	"164_4.4RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"164_4.4RH.R1.fq.gz"	"164_4.4RH.R2.fq.gz"	3
"165_5.1CH"	"165_5.1CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"165_5.1CH.R1.fq.gz"	"165_5.1CH.R2.fq.gz"	3
"166_5.1RH"	"166_5.1RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"166_5.1RH.R1.fq.gz"	"166_5.1RH.R2.fq.gz"	3
"167_5.4CH"	"167_5.4CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"167_5.4CH.R1.fq.gz"	"167_5.4CH.R2.fq.gz"	3
"168_5.4RH"	"168_5.4RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"168_5.4RH.R1.fq.gz"	"168_5.4RH.R2.fq.gz"	3
"169_6.1CH"	"169_6.1CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"169_6.1CH.R1.fq.gz"	"169_6.1CH.R2.fq.gz"	3
"170_6.1RH"	"170_6.1RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"170_6.1RH.R1.fq.gz"	"170_6.1RH.R2.fq.gz"	3
"171_6.4CH"	"171_6.4CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"171_6.4CH.R1.fq.gz"	"171_6.4CH.R2.fq.gz"	3
"172_6.4RH"	"172_6.4RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"172_6.4RH.R1.fq.gz"	"172_6.4RH.R2.fq.gz"	3
"173_4.2CH"	"173_4.2CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"173_4.2CH.R1.fq.gz"	"173_4.2CH.R2.fq.gz"	3
"174_4.2RH"	"174_4.2RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"174_4.2RH.R1.fq.gz"	"174_4.2RH.R2.fq.gz"	3
"175_4.5CH"	"175_4.5CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"175_4.5CH.R1.fq.gz"	"175_4.5CH.R2.fq.gz"	3
"176_4.5RH"	"176_4.5RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"176_4.5RH.R1.fq.gz"	"176_4.5RH.R2.fq.gz"	3
"177_5.2CH"	"177_5.2CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"177_5.2CH.R1.fq.gz"	"177_5.2CH.R2.fq.gz"	3
"178_5.2RH"	"178_5.2RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"178_5.2RH.R1.fq.gz"	"178_5.2RH.R2.fq.gz"	3
"179_5.5CH"	"179_5.5CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"179_5.5CH.R1.fq.gz"	"179_5.5CH.R2.fq.gz"	3
"180_5.5RH"	"180_5.5RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"180_5.5RH.R1.fq.gz"	"180_5.5RH.R2.fq.gz"	3
"181_6.2CH"	"181_6.2CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"181_6.2CH.R1.fq.gz"	"181_6.2CH.R2.fq.gz"	3
"182_6.2RH"	"182_6.2RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"182_6.2RH.R1.fq.gz"	"182_6.2RH.R2.fq.gz"	3
"183_6.5CH"	"183_6.5CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"183_6.5CH.R1.fq.gz"	"183_6.5CH.R2.fq.gz"	3
"184_6.5RH"	"184_6.5RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"184_6.5RH.R1.fq.gz"	"184_6.5RH.R2.fq.gz"	3
"185_4.3CH"	"185_4.3CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"185_4.3CH.R1.fq.gz"	"185_4.3CH.R2.fq.gz"	3
"186_4.3RH"	"186_4.3RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"186_4.3RH.R1.fq.gz"	"186_4.3RH.R2.fq.gz"	3
"187_5.3CH"	"187_5.3CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"187_5.3CH.R1.fq.gz"	"187_5.3CH.R2.fq.gz"	3
"188_5.3RH"	"188_5.3RH"	"16S amplicon of RH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"188_5.3RH.R1.fq.gz"	"188_5.3RH.R2.fq.gz"	3
"189_6.3CH"	"189_6.3CH"	"16S amplicon of CH sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"189_6.3CH.R1.fq.gz"	"189_6.3CH.R2.fq.gz"	3
