"sample_name"	"library_ID"	"title"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"platform"	"instrument"	"design_description"	"filetype"	"filename"	"filename2"	"Experiment"
"76_1.4RT"	"76_1.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"76_1.4RT.R1.fq.gz"	"76_1.4RT.R2.fq.gz"	3
"77_2.4RT"	"77_2.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"77_2.4RT.R1.fq.gz"	"77_2.4RT.R2.fq.gz"	3
"78_3.4RT"	"78_3.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"78_3.4RT.R1.fq.gz"	"78_3.4RT.R2.fq.gz"	3
"79_1.2RT"	"79_1.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"79_1.2RT.R1.fq.gz"	"79_1.2RT.R2.fq.gz"	3
"80_2.2RT"	"80_2.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"80_2.2RT.R1.fq.gz"	"80_2.2RT.R2.fq.gz"	3
"81_3.2RT"	"81_3.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"81_3.2RT.R1.fq.gz"	"81_3.2RT.R2.fq.gz"	3
"82_1.1RT"	"82_1.1RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"82_1.1RT.R1.fq.gz"	"82_1.1RT.R2.fq.gz"	3
"83_2.1RT"	"83_2.1RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"83_2.1RT.R1.fq.gz"	"83_2.1RT.R2.fq.gz"	3
"84_3.1RT"	"84_3.1RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"84_3.1RT.R1.fq.gz"	"84_3.1RT.R2.fq.gz"	3
"85_1.2CS"	"85_1.2CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"85_1.2CS.R1.fq.gz"	"85_1.2CS.R2.fq.gz"	3
"86_2.2CS"	"86_2.2CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"86_2.2CS.R1.fq.gz"	"86_2.2CS.R2.fq.gz"	3
"87_5.2CS"	"87_5.2CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"87_5.2CS.R1.fq.gz"	"87_5.2CS.R2.fq.gz"	3
"88_1.1BS"	"88_1.1BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"88_1.1BS.R1.fq.gz"	"88_1.1BS.R2.fq.gz"	3
"89_2.2BS"	"89_2.2BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"89_2.2BS.R1.fq.gz"	"89_2.2BS.R2.fq.gz"	3
"90_2.1BS"	"90_2.1BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"90_2.1BS.R1.fq.gz"	"90_2.1BS.R2.fq.gz"	3
"91_1.2BS"	"91_1.2BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"91_1.2BS.R1.fq.gz"	"91_1.2BS.R2.fq.gz"	3
"92_3.2BS"	"92_3.2BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"92_3.2BS.R1.fq.gz"	"92_3.2BS.R2.fq.gz"	3
"93_3.1BS"	"93_3.1BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"93_3.1BS.R1.fq.gz"	"93_3.1BS.R2.fq.gz"	3
"94_ExtractionBlank"	"94_ExtractionBlank"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"94_ExtractionBlank.R1.fq.gz"	"94_ExtractionBlank.R2.fq.gz"	3
"95_Mock"	"95_Mock"	"16S amplicon of MK sample from mesocosm with soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"95_Mock.R1.fq.gz"	"95_Mock.R2.fq.gz"	3
"96_ExtractionBlank"	"96_ExtractionBlank"	"16S amplicon of EB sample from mesocosm with soil and ; Experiment 3. Samples collected NA days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"96_ExtractionBlank.R1.fq.gz"	"96_ExtractionBlank.R2.fq.gz"	3
"97_4.5BP"	"97_4.5BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"97_4.5BP.R1.fq.gz"	"97_4.5BP.R2.fq.gz"	3
"98_4.5CS"	"98_4.5CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"98_4.5CS.R1.fq.gz"	"98_4.5CS.R2.fq.gz"	3
"99_4.5BS"	"99_4.5BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"99_4.5BS.R1.fq.gz"	"99_4.5BS.R2.fq.gz"	3
"100_5.5BP"	"100_5.5BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"100_5.5BP.R1.fq.gz"	"100_5.5BP.R2.fq.gz"	3
"101_5.5CS"	"101_5.5CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"101_5.5CS.R1.fq.gz"	"101_5.5CS.R2.fq.gz"	3
"102_5.5BS"	"102_5.5BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"102_5.5BS.R1.fq.gz"	"102_5.5BS.R2.fq.gz"	3
"103_6.5BP"	"103_6.5BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"103_6.5BP.R1.fq.gz"	"103_6.5BP.R2.fq.gz"	3
"104_6.5CS"	"104_6.5CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"104_6.5CS.R1.fq.gz"	"104_6.5CS.R2.fq.gz"	3
"105_6.5BS"	"105_6.5BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 65 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"105_6.5BS.R1.fq.gz"	"105_6.5BS.R2.fq.gz"	3
"106_6.1BP"	"106_6.1BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"106_6.1BP.R1.fq.gz"	"106_6.1BP.R2.fq.gz"	3
"107_5.1BP"	"107_5.1BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"107_5.1BP.R1.fq.gz"	"107_5.1BP.R2.fq.gz"	3
"108_6.1RT"	"108_6.1RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"108_6.1RT.R1.fq.gz"	"108_6.1RT.R2.fq.gz"	3
"109_5.1RT"	"109_5.1RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"109_5.1RT.R1.fq.gz"	"109_5.1RT.R2.fq.gz"	3
"110_4.1RT"	"110_4.1RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 14 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"110_4.1RT.R1.fq.gz"	"110_4.1RT.R2.fq.gz"	3
"111_4.2BP"	"111_4.2BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"111_4.2BP.R1.fq.gz"	"111_4.2BP.R2.fq.gz"	3
"112_4.2BS"	"112_4.2BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"112_4.2BS.R1.fq.gz"	"112_4.2BS.R2.fq.gz"	3
"113_4.2CS"	"113_4.2CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"113_4.2CS.R1.fq.gz"	"113_4.2CS.R2.fq.gz"	3
"114_3.2CS"	"114_3.2CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"114_3.2CS.R1.fq.gz"	"114_3.2CS.R2.fq.gz"	3
"115_5.2BS"	"115_5.2BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"115_5.2BS.R1.fq.gz"	"115_5.2BS.R2.fq.gz"	3
"116_5.2BP"	"116_5.2BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"116_5.2BP.R1.fq.gz"	"116_5.2BP.R2.fq.gz"	3
"117_6.2BP"	"117_6.2BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"117_6.2BP.R1.fq.gz"	"117_6.2BP.R2.fq.gz"	3
"118_6.2BS"	"118_6.2BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"118_6.2BS.R1.fq.gz"	"118_6.2BS.R2.fq.gz"	3
"119_4.3BP"	"119_4.3BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"119_4.3BP.R1.fq.gz"	"119_4.3BP.R2.fq.gz"	3
"120_6.2CS"	"120_6.2CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"120_6.2CS.R1.fq.gz"	"120_6.2CS.R2.fq.gz"	3
"121_4.3BS"	"121_4.3BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"121_4.3BS.R1.fq.gz"	"121_4.3BS.R2.fq.gz"	3
"122_4.3CS"	"122_4.3CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"122_4.3CS.R1.fq.gz"	"122_4.3CS.R2.fq.gz"	3
"123_5.3BP"	"123_5.3BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"123_5.3BP.R1.fq.gz"	"123_5.3BP.R2.fq.gz"	3
"124_5.3BS"	"124_5.3BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"124_5.3BS.R1.fq.gz"	"124_5.3BS.R2.fq.gz"	3
"125_5.3CS"	"125_5.3CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"125_5.3CS.R1.fq.gz"	"125_5.3CS.R2.fq.gz"	3
"126_6.3BP"	"126_6.3BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"126_6.3BP.R1.fq.gz"	"126_6.3BP.R2.fq.gz"	3
"127_6.3BS"	"127_6.3BS"	"16S amplicon of BS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"127_6.3BS.R1.fq.gz"	"127_6.3BS.R2.fq.gz"	3
"128_6.3CS"	"128_6.3CS"	"16S amplicon of CS sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"128_6.3CS.R1.fq.gz"	"128_6.3CS.R2.fq.gz"	3
"129_5.2RT"	"129_5.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"129_5.2RT.R1.fq.gz"	"129_5.2RT.R2.fq.gz"	3
"130_4.3RT"	"130_4.3RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"130_4.3RT.R1.fq.gz"	"130_4.3RT.R2.fq.gz"	3
"131_5.3RT"	"131_5.3RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"131_5.3RT.R1.fq.gz"	"131_5.3RT.R2.fq.gz"	3
"132_6.3RT"	"132_6.3RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 35 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"132_6.3RT.R1.fq.gz"	"132_6.3RT.R2.fq.gz"	3
"133_4.2RT"	"133_4.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"133_4.2RT.R1.fq.gz"	"133_4.2RT.R2.fq.gz"	3
"134_6.2RT"	"134_6.2RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 24 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"134_6.2RT.R1.fq.gz"	"134_6.2RT.R2.fq.gz"	3
"135_4.4RT"	"135_4.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"135_4.4RT.R1.fq.gz"	"135_4.4RT.R2.fq.gz"	3
"136_5.4RT"	"136_5.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"136_5.4RT.R1.fq.gz"	"136_5.4RT.R2.fq.gz"	3
"137_6.4RT"	"137_6.4RT"	"16S amplicon of RT sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"137_6.4RT.R1.fq.gz"	"137_6.4RT.R2.fq.gz"	3
"138_4.4BP"	"138_4.4BP"	"16S amplicon of BP sample from mesocosm withLansing soil and Gv; Experiment 3. Samples collected 45 days after soil in-growth cores inserted in mesocosm"	"AMPLICON"	"METAGENOMIC"	"PCR"	"paired"	"ILLUMINA"	"Illumina MiSeq"	"Multiplexed dual barcoded MiSeq library prepared as in Kozich et al. 2013"	"fastq"	"138_4.4BP.R1.fq.gz"	"138_4.4BP.R2.fq.gz"	3
