# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/seqs_thresh.fasta.1
# date:       Tue Dec 11 15:05:49 2018
# num seqs:   2721
# dbsize(Mb): 1.377332
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     ASV3031              30         250      1   1508     71.74         -   52
  archaea     ASV3032              30         250      1   1508     95.19         -   62
  archaea     ASV3033              27         250      1   1508    100.62         -   56
  archaea     ASV3033             164         155      1   1508      0.79         -   40
  archaea     ASV3034              27         253      1   1508    128.71         -   55
  archaea     ASV3035              27         250      1   1508    149.99         -   56
  archaea     ASV3036              27         250      1   1508    136.88         -   57
  archaea     ASV3036             144         132      1   1508     -0.63         -   46
  archaea     ASV3037               8         250      1   1508     73.22         -   65
  archaea     ASV3038              27         253      1   1508    109.40         -   56
  archaea     ASV3038             215         176      1   1508     -1.00         -   63
  archaea     ASV3039              27         209      1   1508     71.64         -   57
  archaea     ASV3041               8         250      1   1508     92.22         -   59
  archaea     ASV3042              27         250      1   1508    142.05         -   59
  archaea     ASV3043              11         253      1   1508    125.58         -   59
  archaea     ASV3044               8         250      1   1508     65.52         -   64
  archaea     ASV3045              30         250      1   1508     89.77         -   61
  archaea     ASV3046              11         251      1   1508    114.32         -   53
  archaea     ASV3047              30         250      1   1508    118.43         -   60
  archaea     ASV3047              77          67      1   1508      3.83         -   45
  archaea     ASV3048              30         253      1   1508    106.26         -   59
  archaea     ASV3048             215         176      1   1508     -1.00         -   63
  archaea     ASV3049              27         253      1   1508    150.67         -   59
  archaea     ASV3050              27         250      1   1508    113.18         -   59
  archaea     ASV3050             164         155      1   1508      0.79         -   40
  archaea     ASV3051              10         250      1   1508    107.70         -   55
  archaea     ASV3052               8         250      1   1508     76.38         -   61
  archaea     ASV3053              27         253      1   1508    154.45         -   58
  archaea     ASV3053             144         131      1   1508      0.43         -   50
  archaea     ASV3054              30         250      1   1508     24.89         -   49
  archaea     ASV3055              27         250      1   1508     93.03         -   55
  archaea     ASV3056              30         250      1   1508    107.41         -   54
  archaea     ASV3056             164         155      1   1508      0.79         -   40
  archaea     ASV3057              30         250      1   1508    122.81         -   59
  archaea     ASV3057             144         132      1   1508      1.41         -   62
  archaea     ASV3058              27         253      1   1508    112.39         -   55
  archaea     ASV3059               8         250      1   1508    113.40         -   60
  archaea     ASV3060              30         253      1   1508    113.67         -   58
  archaea     ASV3061              11         253      1   1508     68.70         -   64
  archaea     ASV3062              11         250      1   1508     74.37         -   50
  archaea     ASV3063              27         250      1   1508     80.39         -   54
  archaea     ASV3063             184         134      1   1508     -0.17         -   47
  archaea     ASV3064              27         253      1   1508    146.73         -   59
  archaea     ASV3065              30         250      1   1508    117.69         -   56
  archaea     ASV3065             139         132      1   1508     -0.19         -   38
  archaea     ASV3066             184         250      1   1508      5.18         -   57
  archaea     ASV3067              27         253      1   1508    114.75         -   56
  archaea     ASV3068               8         209      1   1508     67.79         -   58
  archaea     ASV3069              28         250      1   1508     96.20         -   56
  archaea     ASV3070              30         253      1   1508    105.07         -   58
  archaea     ASV3071              30         250      1   1508     86.91         -   56
  archaea     ASV3072              30         250      1   1508    112.87         -   58
  archaea     ASV3072             164         155      1   1508      0.79         -   40
  archaea     ASV3073              27         250      1   1508    128.05         -   54
  archaea     ASV3074              30         253      1   1508     98.28         -   54
  archaea     ASV3074             144         132      1   1508     -0.63         -   46
  archaea     ASV3075              11         250      1   1508     79.88         -   52
  archaea     ASV3076              27         250      1   1508     96.84         -   56
  archaea     ASV3077               8         251      1   1508     80.36         -   64
  archaea     ASV3078              28         253      1   1508     79.94         -   62
  archaea     ASV3078              28           6      1   1508     -0.70         -   57
  archaea     ASV3079              27         250      1   1508     82.62         -   54
  archaea     ASV3080             191         252      1   1508      6.81         -   42
  archaea     ASV3081               8         250      1   1508     61.09         -   57
  archaea     ASV3082              27         253      1   1508     89.40         -   53
  archaea     ASV3083              27         250      1   1508     72.01         -   56
  archaea     ASV3083             164         155      1   1508      0.79         -   40
  archaea     ASV3084              30         250      1   1508    116.90         -   55
  archaea     ASV3084             144         132      1   1508     -0.63         -   46
  archaea     ASV3085              30         250      1   1508    109.98         -   56
  archaea     ASV3085             164         155      1   1508      0.79         -   40
  archaea     ASV3086               1         253      1   1508    266.83         -   60
  archaea     ASV3087              11         251      1   1508    101.43         -   56
  archaea     ASV3088              27         250      1   1508     45.97         -   42
  archaea     ASV3088             144         130      1   1508     -0.60         -   53
  archaea     ASV3089              11         251      1   1508    127.77         -   57
  archaea     ASV3090              27         250      1   1508     65.82         -   53
  archaea     ASV3091              11         253      1   1508    101.08         -   57
  archaea     ASV3092               8         250      1   1508    100.22         -   58
  archaea     ASV3093              30         250      1   1508    136.68         -   60
  archaea     ASV3093             190         176      1   1508      1.23         -   47
  archaea     ASV3094              11         250      1   1508    101.34         -   58
  archaea     ASV3095              27         253      1   1508    138.77         -   56
  archaea     ASV3096              30         250      1   1508     89.70         -   54
  archaea     ASV3097              27         251      1   1508    103.19         -   56
  archaea     ASV3097             165         156      1   1508      0.79         -   40
  archaea     ASV3098              12         254      1   1508     65.60         -   58
  archaea     ASV3099              11         250      1   1508    112.99         -   53
  archaea     ASV3100              30         253      1   1508    123.97         -   56
  archaea     ASV3101              27         250      1   1508    101.52         -   55
  archaea     ASV3101             164         155      1   1508      0.79         -   40
  archaea     ASV3102              30         250      1   1508    111.59         -   56
  archaea     ASV3102             139         132      1   1508     -0.19         -   38
  archaea     ASV3103              27         256      1   1508     56.86         -   48
  archaea     ASV3104              27         250      1   1508    103.33         -   58
  archaea     ASV3104             164         155      1   1508      0.79         -   40
  archaea     ASV3105              30         253      1   1508     92.00         -   58
  archaea     ASV3106               8         253      1   1508     71.59         -   56
  archaea     ASV3107              30         203      1   1508      5.51         -   47
  archaea     ASV3108              27         250      1   1508    136.46         -   55
  archaea     ASV3108             144         132      1   1508      1.41         -   62
  archaea     ASV3109              27         250      1   1508     93.30         -   55
  archaea     ASV3109             164         155      1   1508      0.79         -   40
  archaea     ASV3110              27         121      1   1508     31.80         -   47
  archaea     ASV3111              27         251      1   1508    107.89         -   60
  archaea     ASV3111             165         156      1   1508      0.79         -   40
  archaea     ASV3112              30         250      1   1508     35.08         -   48
  archaea     ASV3113              30         250      1   1508     89.15         -   58
  archaea     ASV3113             164         155      1   1508      0.79         -   40
  archaea     ASV3114              30         250      1   1508    157.03         -   56
  archaea     ASV3115              27         209      1   1508     74.63         -   46
  archaea     ASV3115             144         132      1   1508      1.41         -   46
  archaea     ASV3116              27         209      1   1508     77.19         -   57
  archaea     ASV3117              27         250      1   1508    106.72         -   49
  archaea     ASV3118              30         250      1   1508    163.68         -   57
  archaea     ASV3119              11         253      1   1508    114.62         -   70
  archaea     ASV3120              27         250      1   1508    121.60         -   57
  archaea     ASV3120             139         132      1   1508     -0.19         -   38
  archaea     ASV3121              27         250      1   1508    109.78         -   55
  archaea     ASV3121             164         155      1   1508      0.79         -   40
  archaea     ASV3122              30         253      1   1508    119.12         -   59
  archaea     ASV3123              27         250      1   1508     98.92         -   56
  archaea     ASV3123             164         155      1   1508      0.79         -   40
  archaea     ASV3124              11         253      1   1508    107.62         -   65
  archaea     ASV3125              11         253      1   1508     99.46         -   56
  archaea     ASV3126              30         250      1   1508    142.88         -   60
  archaea     ASV3126             190         176      1   1508      1.23         -   47
  archaea     ASV3127              28         253      1   1508     82.87         -   57
  archaea     ASV3128              11         253      1   1508    139.60         -   56
  archaea     ASV3129              30         250      1   1508    119.91         -   60
  archaea     ASV3130              27         204      1   1508     86.51         -   49
  archaea     ASV3130             144         134      1   1508     -0.45         -   45
  archaea     ASV3131              10         253      1   1508     79.38         -   55
  archaea     ASV3132              10         253      1   1508     82.66         -   59
  archaea     ASV3133              27         254      1   1508     47.57         -   43
  archaea     ASV3133             162         153      1   1508      0.79         -   40
  archaea     ASV3134               8         250      1   1508     60.24         -   55
  archaea     ASV3134             144         134      1   1508      1.79         -   55
  archaea     ASV3137               8         253      1   1508     67.43         -   55
  archaea     ASV3138              30         250      1   1508     86.07         -   58
  archaea     ASV3138             164         155      1   1508      0.79         -   40
  archaea     ASV3139              27         250      1   1508     71.42         -   55
  archaea     ASV3140              27         250      1   1508    109.04         -   50
  archaea     ASV3141              11         250      1   1508    104.28         -   60
  archaea     ASV3141             164         155      1   1508      0.79         -   40
  archaea     ASV3142              27         250      1   1508     57.88         -   55
  archaea     ASV3143              11         253      1   1508    114.93         -   58
  archaea     ASV3144              30         250      1   1508    109.36         -   56
  archaea     ASV3144             164         155      1   1508      0.79         -   40
  archaea     ASV3145              30         250      1   1508     32.09         -   59
  archaea     ASV3145              77          68      1   1508      0.79         -   40
  archaea     ASV3147              27         253      1   1508    114.43         -   55
  archaea     ASV3148              30         250      1   1508     97.35         -   54
  archaea     ASV3149              11         253      1   1508    135.97         -   60
  archaea     ASV3150              30         203      1   1508     27.92         -   47
  archaea     ASV3151              30         250      1   1508     88.65         -   58
  archaea     ASV3151             164         155      1   1508      0.79         -   40
  archaea     ASV3152               8         250      1   1508     54.15         -   62
  archaea     ASV3153              27         250      1   1508    105.81         -   57
  archaea     ASV3153             164         155      1   1508      0.79         -   40
  archaea     ASV3154              27         250      1   1508     35.84         -   48
  archaea     ASV3155              27         250      1   1508    113.83         -   54
  archaea     ASV3155             164         155      1   1508      0.79         -   40
  archaea     ASV3156              30         253      1   1508    115.43         -   60
  archaea     ASV3157               8         121      1   1508     35.33         -   49
  archaea     ASV3158              30         250      1   1508     92.42         -   61
  archaea     ASV3159              11         250      1   1508     79.64         -   51
  archaea     ASV3160              27         253      1   1508    144.85         -   59
  archaea     ASV3161              27         250      1   1508     80.79         -   51
  archaea     ASV3162              27         250      1   1508    106.73         -   56
  archaea     ASV3162             164         155      1   1508      0.79         -   40
  archaea     ASV3163              27         250      1   1508     61.22         -   55
  archaea     ASV3164              11         250      1   1508    114.00         -   54
  archaea     ASV3165              30         253      1   1508    105.67         -   57
  archaea     ASV3165             215         176      1   1508     -1.00         -   63
  archaea     ASV3166               8         251      1   1508    106.83         -   58
  archaea     ASV3167              27         249      1   1508     35.80         -   45
  archaea     ASV3168              27         253      1   1508     90.97         -   55
  archaea     ASV3169              27         250      1   1508     87.51         -   52
  archaea     ASV3169             164         155      1   1508      0.79         -   40
  archaea     ASV3170              11         249      1   1508     61.03         -   54
  archaea     ASV3171              10         250      1   1508     77.08         -   49
  archaea     ASV3172              27         251      1   1508    114.73         -   59
  archaea     ASV3173              30         250      1   1508    146.99         -   61
  archaea     ASV3174              27         250      1   1508     98.28         -   57
  archaea     ASV3175               8         253      1   1508     79.53         -   53
  archaea     ASV3176              27         250      1   1508     52.74         -   44
  archaea     ASV3176             144         130      1   1508     -0.60         -   53
  archaea     ASV3177               8         250      1   1508    119.10         -   60
  archaea     ASV3178              30         250      1   1508    105.78         -   63
  archaea     ASV3179              30         250      1   1508    111.54         -   57
  archaea     ASV3180               8         250      1   1508    111.72         -   55
  archaea     ASV3181              27         250      1   1508    110.87         -   55
  archaea     ASV3181             164         155      1   1508      0.79         -   40
  archaea     ASV3183              27         250      1   1508    110.92         -   54
  archaea     ASV3184              30         250      1   1508     99.78         -   57
  archaea     ASV3184             164         155      1   1508      0.79         -   40
  archaea     ASV3185              27         253      1   1508    120.06         -   55
  archaea     ASV3186              27         250      1   1508    115.13         -   54
  archaea     ASV3186             164         129      1   1508     -0.48         -   47
  archaea     ASV3187              30         250      1   1508     81.84         -   56
  archaea     ASV3188              11         253      1   1508     92.12         -   62
  archaea     ASV3189              30         250      1   1508    108.40         -   58
  archaea     ASV3189             164         155      1   1508      0.79         -   40
  archaea     ASV3190              27         250      1   1508     99.54         -   58
  archaea     ASV3190             164         155      1   1508      0.79         -   40
  archaea     ASV3191              30         250      1   1508     98.95         -   53
  archaea     ASV3192              27         211      1   1508     37.71         -   48
  archaea     ASV3193               8         203      1   1508     95.72         -   54
  archaea     ASV3194              30         253      1   1508    122.46         -   58
  archaea     ASV3194             144         132      1   1508     -0.63         -   46
  archaea     ASV3195              10         250      1   1508    106.22         -   55
  archaea     ASV3196              30         254      1   1508     12.93         -   39
  archaea     ASV3197              27         250      1   1508    127.39         -   56
  archaea     ASV3198              11         250      1   1508    118.97         -   55
  archaea     ASV3199               8         250      1   1508    117.94         -   60
  archaea     ASV3200              30         250      1   1508    105.41         -   57
  archaea     ASV3200             164         155      1   1508      0.79         -   40
  archaea     ASV3201              30         250      1   1508     46.05         -   44
  archaea     ASV3202              27         250      1   1508    120.86         -   56
  archaea     ASV3202             190         176      1   1508      1.23         -   47
  archaea     ASV3203              11         254      1   1508     99.80         -   57
  archaea     ASV3204              27         250      1   1508    156.46         -   58
  archaea     ASV3205               8         253      1   1508     80.75         -   61
  archaea     ASV3206               8         250      1   1508    123.53         -   58
  archaea     ASV3207              27         202      1   1508     64.32         -   54
  archaea     ASV3208              30         250      1   1508     88.44         -   50
  archaea     ASV3208             164         155      1   1508      0.79         -   40
  archaea     ASV3209              27         253      1   1508    124.13         -   53
  archaea     ASV3210              30         253      1   1508     79.13         -   58
  archaea     ASV3210             215         176      1   1508     -1.00         -   63
  archaea     ASV3211              30         249      1   1508    100.81         -   56
  archaea     ASV3212              27         250      1   1508    104.42         -   53
  archaea     ASV3212             164         155      1   1508      0.79         -   40
  archaea     ASV3213               8         253      1   1508     90.18         -   63
  archaea     ASV3214              11         250      1   1508     99.18         -   51
  archaea     ASV3215              10         250      1   1508     87.60         -   55
  archaea     ASV3216              27         253      1   1508    158.60         -   57
  archaea     ASV3217              30         250      1   1508    100.72         -   59
  archaea     ASV3217             144         132      1   1508      1.41         -   54
  archaea     ASV3218              27         250      1   1508    125.29         -   53
  archaea     ASV3219              11         253      1   1508     77.64         -   59
  archaea     ASV3220              11         253      1   1508    124.41         -   55
  archaea     ASV3222              11         253      1   1508     93.43         -   68
  archaea     ASV3223              30         253      1   1508     44.61         -   62
  archaea     ASV3224              30         250      1   1508    125.98         -   60
  archaea     ASV3224             190         176      1   1508      1.23         -   47
  archaea     ASV3226              27         253      1   1508    121.40         -   60
  archaea     ASV3227              28         250      1   1508     94.26         -   53
  archaea     ASV3228               8         250      1   1508    105.90         -   59
  archaea     ASV3229              11         250      1   1508    121.40         -   59
  archaea     ASV3230              27         250      1   1508    110.96         -   57
  archaea     ASV3230             164         155      1   1508      0.79         -   40
  archaea     ASV3231              28         253      1   1508    137.73         -   62
  archaea     ASV3232              27         253      1   1508    115.09         -   54
  archaea     ASV3233               8         250      1   1508     61.03         -   63
  archaea     ASV3234              10         250      1   1508    130.09         -   55
  archaea     ASV3235              10         253      1   1508     77.45         -   54
  archaea     ASV3236              30         250      1   1508    104.74         -   60
  archaea     ASV3236             144         132      1   1508     -0.63         -   46
  archaea     ASV3237              11         250      1   1508    125.96         -   59
  archaea     ASV3238              30         250      1   1508    140.73         -   60
  archaea     ASV3238             190         176      1   1508      1.23         -   47
  archaea     ASV3240              30         250      1   1508     99.78         -   54
  archaea     ASV3241              27         250      1   1508    103.06         -   53
  archaea     ASV3242              30         251      1   1508    104.56         -   57
  archaea     ASV3242             165         156      1   1508      0.79         -   40
  archaea     ASV3243              30         250      1   1508    115.15         -   55
  archaea     ASV3243             144         132      1   1508     -0.63         -   46
  archaea     ASV3244              27         250      1   1508    119.94         -   56
  archaea     ASV3245              27         253      1   1508    104.69         -   57
  archaea     ASV3245             215         176      1   1508     -1.00         -   63
  archaea     ASV3246              30         253      1   1508    101.97         -   57
  archaea     ASV3246             144         132      1   1508     -0.63         -   46
  archaea     ASV3247               8         250      1   1508     88.60         -   56
  archaea     ASV3248              27         250      1   1508    111.67         -   54
  archaea     ASV3248             164         155      1   1508      0.79         -   40
  archaea     ASV3249              30         253      1   1508     70.87         -   59
  archaea     ASV3250               8         250      1   1508     95.60         -   58
  archaea     ASV3251              30         250      1   1508    120.05         -   61
  archaea     ASV3252              30         250      1   1508     99.35         -   54
  archaea     ASV3253              27         253      1   1508     80.79         -   54
  archaea     ASV3254              30         250      1   1508     74.16         -   60
  archaea     ASV3254              77          66      1   1508      7.63         -   42
  archaea     ASV3255              28         253      1   1508     53.99         -   64
  archaea     ASV3256              27         253      1   1508    117.29         -   55
  archaea     ASV3257               8         250      1   1508    144.57         -   59
  archaea     ASV3258              28         253      1   1508     85.14         -   54
  archaea     ASV3258              65          54      1   1508      0.49         -   50
  archaea     ASV3259               8         250      1   1508    111.97         -   60
  archaea     ASV3260               8         251      1   1508     81.88         -   63
  archaea     ASV3261              27         253      1   1508    150.83         -   60
  archaea     ASV3262              27         253      1   1508    130.32         -   56
  archaea     ASV3263              27         253      1   1508    109.24         -   55
  archaea     ASV3264              27         250      1   1508    100.28         -   53
  archaea     ASV3265              27         254      1   1508     97.97         -   57
  archaea     ASV3266               8         250      1   1508    106.29         -   54
  archaea     ASV3267              27         253      1   1508    102.99         -   57
  archaea     ASV3268              27         250      1   1508     70.86         -   51
  archaea     ASV3269              34         250      1   1508    102.67         -   55
  archaea     ASV3269              65          50      1   1508      1.98         -   44
  archaea     ASV3270              27         250      1   1508    104.10         -   52
  archaea     ASV3270             144         129      1   1508      1.30         -   44
  archaea     ASV3271               8         250      1   1508     64.64         -   62
  archaea     ASV3272              30         253      1   1508    100.95         -   69
  archaea     ASV3273              30         250      1   1508     57.22         -   45
  archaea     ASV3274              11         250      1   1508    134.72         -   58
  archaea     ASV3275              11         250      1   1508     83.31         -   49
  archaea     ASV3276               8         250      1   1508    114.58         -   54
  archaea     ASV3277              27         250      1   1508    115.62         -   56
  archaea     ASV3278              27         253      1   1508    110.89         -   58
  archaea     ASV3278             144         132      1   1508     -0.63         -   54
  archaea     ASV3279              11         251      1   1508    117.06         -   58
  archaea     ASV3279             191         177      1   1508      0.01         -   53
  archaea     ASV3280              11         249      1   1508     47.93         -   54
  archaea     ASV3281              27         209      1   1508     82.56         -   56
  archaea     ASV3282              27         250      1   1508    112.11         -   58
  archaea     ASV3282             164         155      1   1508      0.79         -   40
  archaea     ASV3283              30         250      1   1508    118.62         -   58
  archaea     ASV3283             164         155      1   1508      0.79         -   40
  archaea     ASV3284              30         250      1   1508     96.12         -   61
  archaea     ASV3286              27         252      1   1508     26.55         -   45
  archaea     ASV3287              27         253      1   1508    118.73         -   53
  archaea     ASV3288              27         250      1   1508     72.88         -   49
  archaea     ASV3289              27         250      1   1508    101.82         -   57
  archaea     ASV3289             164         155      1   1508      0.79         -   40
  archaea     ASV3290              27         250      1   1508     91.83         -   57
  archaea     ASV3290             164         155      1   1508      0.79         -   40
  archaea     ASV3291              11         250      1   1508     71.00         -   48
  archaea     ASV3292              27         250      1   1508     80.83         -   58
  archaea     ASV3292             164         155      1   1508      0.79         -   40
  archaea     ASV3293              27         253      1   1508     36.77         -   44
  archaea     ASV3293             139         127      1   1508     -0.63         -   38
  archaea     ASV3294              30         250      1   1508    100.29         -   57
  archaea     ASV3294             164         155      1   1508      0.79         -   40
  archaea     ASV3295              27         253      1   1508    153.84         -   60
  archaea     ASV3296              27         253      1   1508     99.95         -   55
  archaea     ASV3297              27         253      1   1508    112.86         -   55
  archaea     ASV3298               8         250      1   1508     28.52         -   62
  archaea     ASV3299               8         250      1   1508     74.99         -   54
  archaea     ASV3300              30         253      1   1508    108.77         -   58
  archaea     ASV3300             215         176      1   1508     -1.00         -   63
  archaea     ASV3301              27         253      1   1508    120.99         -   54
  archaea     ASV3301             144         132      1   1508     -0.63         -   54
  archaea     ASV3302              30         253      1   1508     90.07         -   54
  archaea     ASV3302              77          50      1   1508     -0.19         -   50
  archaea     ASV3303              27         253      1   1508     84.45         -   57
  archaea     ASV3304              30         250      1   1508    112.97         -   54
  archaea     ASV3305               8         253      1   1508     76.04         -   59
  archaea     ASV3306               8         253      1   1508    109.25         -   67
  archaea     ASV3307               8         250      1   1508    107.73         -   59
  archaea     ASV3308               8         250      1   1508    100.58         -   53
  archaea     ASV3309              30         250      1   1508     54.75         -   48
  archaea     ASV3310              28         253      1   1508     87.95         -   59
  archaea     ASV3311              27         250      1   1508    116.79         -   59
  archaea     ASV3311             164         155      1   1508      0.79         -   40
  archaea     ASV3312              27         250      1   1508    108.71         -   56
  archaea     ASV3312             164         155      1   1508      0.79         -   40
  archaea     ASV3313              27         250      1   1508    104.71         -   55
  archaea     ASV3313             164         155      1   1508      0.79         -   40
  archaea     ASV3314              10         253      1   1508    110.19         -   62
  archaea     ASV3315              30         250      1   1508    119.32         -   59
  archaea     ASV3316              27         250      1   1508    111.78         -   54
  archaea     ASV3316             164         129      1   1508     -0.48         -   47
  archaea     ASV3317              10         250      1   1508    127.38         -   56
  archaea     ASV3318              27         250      1   1508    102.24         -   55
  archaea     ASV3318             164         155      1   1508      0.79         -   40
  archaea     ASV3319              27         250      1   1508     55.10         -   55
  archaea     ASV3321              30         253      1   1508     97.61         -   55
  archaea     ASV3321             144         132      1   1508     -0.63         -   46
  archaea     ASV3322              30         250      1   1508    105.96         -   55
  archaea     ASV3322             164         155      1   1508      0.79         -   40
  archaea     ASV3323               8         250      1   1508     96.95         -   63
  archaea     ASV3324              27         250      1   1508     93.20         -   55
  archaea     ASV3325               8         250      1   1508     45.48         -   49
  archaea     ASV3326              11         250      1   1508    113.84         -   57
  archaea     ASV3327               8         251      1   1508     81.91         -   53
  archaea     ASV3328              27         251      1   1508     97.92         -   56
  archaea     ASV3329              30         250      1   1508    114.17         -   57
  archaea     ASV3330              27         250      1   1508    108.20         -   57
  archaea     ASV3330              65          50      1   1508     -0.34         -   44
  archaea     ASV3331              30         253      1   1508     77.39         -   58
  archaea     ASV3332              30         253      1   1508    105.33         -   57
  archaea     ASV3333              27         250      1   1508     95.08         -   57
  archaea     ASV3333             164         155      1   1508      0.79         -   40
  archaea     ASV3334               8         250      1   1508    106.93         -   58
  archaea     ASV3335               8         250      1   1508    130.22         -   60
  archaea     ASV3336              30         253      1   1508    109.13         -   57
  archaea     ASV3337              27         253      1   1508    119.46         -   56
  archaea     ASV3338              11         250      1   1508     65.82         -   48
  archaea     ASV3339              30         250      1   1508     17.01         -   55
  archaea     ASV3340              11         250      1   1508     72.21         -   46
  archaea     ASV3341              30         250      1   1508    128.63         -   58
  archaea     ASV3342              30         250      1   1508     96.83         -   57
  archaea     ASV3343              27         250      1   1508     96.56         -   57
  archaea     ASV3343             164         155      1   1508      0.79         -   40
  archaea     ASV3344              27         253      1   1508    148.61         -   62
  archaea     ASV3345              11         250      1   1508    122.19         -   57
  archaea     ASV3345             144         132      1   1508     -0.63         -   46
  archaea     ASV3346               8         250      1   1508     63.21         -   59
  archaea     ASV3346             144         134      1   1508      1.79         -   55
  archaea     ASV3347              30         253      1   1508    106.19         -   58
  archaea     ASV3348              27         253      1   1508    117.66         -   52
  archaea     ASV3348             144         131      1   1508      2.49         -   43
  archaea     ASV3349              11         253      1   1508    106.58         -   65
  archaea     ASV3350              10         250      1   1508    121.30         -   54
  archaea     ASV3351              11         250      1   1508    109.51         -   62
  archaea     ASV3352              30         253      1   1508    102.90         -   55
  archaea     ASV3352             144         132      1   1508     -0.63         -   46
  archaea     ASV3353              30         253      1   1508    136.31         -   55
  archaea     ASV3354              11         253      1   1508     85.57         -   53
  archaea     ASV3355               8         250      1   1508     94.82         -   58
  archaea     ASV3356               8         250      1   1508    107.71         -   58
  archaea     ASV3357               8         250      1   1508     66.86         -   63
  archaea     ASV3358              27         253      1   1508    108.34         -   54
  archaea     ASV3359              27         253      1   1508    130.66         -   59
  archaea     ASV3360              27         250      1   1508     97.68         -   58
  archaea     ASV3361              27         253      1   1508    102.31         -   56
  archaea     ASV3362              27         250      1   1508     82.51         -   51
  archaea     ASV3362             164         155      1   1508      0.79         -   40
  archaea     ASV3363              30         250      1   1508    107.62         -   56
  archaea     ASV3364              27         209      1   1508     93.47         -   55
  archaea     ASV3365              11         250      1   1508     76.77         -   48
  archaea     ASV3366               8         250      1   1508     79.09         -   52
  archaea     ASV3366              77          68      1   1508      0.79         -   40
  archaea     ASV3367              27         253      1   1508    138.42         -   56
  archaea     ASV3368              27         250      1   1508    118.60         -   54
  archaea     ASV3369              27         250      1   1508     86.36         -   55
  archaea     ASV3369             164         155      1   1508      0.79         -   40
  archaea     ASV3370              11         253      1   1508    120.82         -   54
  archaea     ASV3371              30         253      1   1508    100.45         -   60
  archaea     ASV3371             215         176      1   1508     -1.00         -   63
  archaea     ASV3372              11         251      1   1508    107.72         -   59
  archaea     ASV3373              30         250      1   1508    105.81         -   53
  archaea     ASV3373             164         155      1   1508      0.79         -   40
  archaea     ASV3374              30         250      1   1508     61.31         -   45
  archaea     ASV3374             144         130      1   1508     -0.60         -   53
  archaea     ASV3375              30         253      1   1508    140.37         -   61
  archaea     ASV3376               8         250      1   1508     75.46         -   56
  archaea     ASV3376             184         132      1   1508     -0.17         -   49
  archaea     ASV3377              27         250      1   1508     82.41         -   56
  archaea     ASV3378              30         250      1   1508     81.13         -   55
  archaea     ASV3379              11         250      1   1508    113.39         -   59
  archaea     ASV3379             164         155      1   1508      0.79         -   40
  archaea     ASV3380              27         250      1   1508    103.03         -   55
  archaea     ASV3380             164         155      1   1508      0.79         -   40
  archaea     ASV3382              30         250      1   1508    106.81         -   64
  archaea     ASV3383              11         254      1   1508     75.03         -   60
  archaea     ASV3384               8         253      1   1508     78.10         -   53
  archaea     ASV3385              28         251      1   1508     93.95         -   52
  archaea     ASV3386              10         253      1   1508     83.42         -   55
  archaea     ASV3387              30         253      1   1508    121.04         -   58
  archaea     ASV3387             144         127      1   1508      0.96         -   61
  archaea     ASV3388               8         250      1   1508    107.62         -   59
  archaea     ASV3390              27         249      1   1508     45.11         -   48
  archaea     ASV3391              30         253      1   1508    104.68         -   57
  archaea     ASV3391             215         176      1   1508     -1.00         -   63
  archaea     ASV3392              30         253      1   1508     91.22         -   58
  archaea     ASV3393              30         250      1   1508     72.55         -   51
  archaea     ASV3394              11         250      1   1508     96.69         -   57
  archaea     ASV3394             144         132      1   1508     -0.63         -   46
  archaea     ASV3395              30         250      1   1508     55.69         -   47
  archaea     ASV3395             144         130      1   1508     -0.60         -   53
  archaea     ASV3396              27         250      1   1508    157.84         -   57
  archaea     ASV3397              30         250      1   1508    156.92         -   59
  archaea     ASV3398              11         250      1   1508     74.94         -   54
  archaea     ASV3399              27         253      1   1508    151.17         -   59
  archaea     ASV3401              27         250      1   1508    104.43         -   55
  archaea     ASV3401             164         155      1   1508      0.79         -   40
  archaea     ASV3402              27         253      1   1508    119.16         -   52
  archaea     ASV3403              27         253      1   1508    124.18         -   54
  archaea     ASV3404              30         250      1   1508     77.91         -   61
  archaea     ASV3405              27         250      1   1508     84.13         -   53
  archaea     ASV3405             164         155      1   1508      0.79         -   40
  archaea     ASV3406              27         253      1   1508    136.51         -   54
  archaea     ASV3407              30         253      1   1508    132.61         -   61
  archaea     ASV3408              27         250      1   1508     65.42         -   50
  archaea     ASV3409              10         250      1   1508     64.40         -   49
  archaea     ASV3411              11         250      1   1508     72.79         -   49
  archaea     ASV3412              28         253      1   1508     91.99         -   58
  archaea     ASV3414               2         254      1   1508    227.26         -   55
  archaea     ASV3415              27         254      1   1508    103.94         -   57
  archaea     ASV3416              30         250      1   1508    115.45         -   58
  archaea     ASV3417              30         253      1   1508     95.44         -   57
  archaea     ASV3418              11         253      1   1508     84.20         -   63
