# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu_aln/ssu_aln.1/ssu_aln.1.tab --viterbi /home/be68/anaconda3/share/ssu-align-0.1.1/ssu-align-0p1.cm ssu_aln/DADA2seqs.fasta.1
# date:       Fri Oct  5 13:25:03 2018
# num seqs:   3959
# dbsize(Mb): 2.004190
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                    target coord   query coord                         
#                          ----------------------  ------------                         
# model name  target name       start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     ASV5755              27         250      1   1508    116.21         -   55
  archaea     ASV5755             164         155      1   1508      0.79         -   40
  archaea     ASV5756              27         253      1   1508    116.69         -   56
  archaea     ASV5757              30         250      1   1508     92.37         -   54
  archaea     ASV5757              77          50      1   1508     -0.19         -   43
  archaea     ASV5758              30         250      1   1508     92.43         -   55
  archaea     ASV5758             144         134      1   1508     -0.25         -   45
  archaea     ASV5759              30         251      1   1508    110.87         -   57
  archaea     ASV5759             165         156      1   1508      0.79         -   40
  archaea     ASV5760              27         250      1   1508    121.73         -   59
  archaea     ASV5760             164         155      1   1508      0.79         -   40
  archaea     ASV5761              27         250      1   1508    107.71         -   62
  archaea     ASV5761             144         132      1   1508     -0.63         -   62
  archaea     ASV5762              30         253      1   1508    107.67         -   55
  archaea     ASV5763              30         250      1   1508    110.73         -   57
  archaea     ASV5764              27         254      1   1508    113.38         -   59
  archaea     ASV5765              30         253      1   1508     45.78         -   66
  archaea     ASV5766               8         251      1   1508     98.53         -   58
  archaea     ASV5767              27         250      1   1508     66.69         -   56
  archaea     ASV5768              27         250      1   1508    113.87         -   56
  archaea     ASV5768             164         155      1   1508      0.79         -   40
  archaea     ASV5769              27         250      1   1508    125.99         -   57
  archaea     ASV5769             164         155      1   1508      0.79         -   40
  archaea     ASV5770              30         253      1   1508     54.63         -   66
  archaea     ASV5771              27         250      1   1508    114.51         -   58
  archaea     ASV5772              30         253      1   1508    106.18         -   62
  archaea     ASV5773              30         253      1   1508     34.09         -   68
  archaea     ASV5774              30         253      1   1508    149.43         -   57
  archaea     ASV5774              77          68      1   1508      0.79         -   40
  archaea     ASV5775              27         256      1   1508     26.08         -   46
  archaea     ASV5776              30         250      1   1508     97.12         -   56
  archaea     ASV5776             164         155      1   1508      0.79         -   40
  archaea     ASV5777              10         253      1   1508    105.39         -   54
  archaea     ASV5778              11         250      1   1508     87.90         -   56
  archaea     ASV5778             144         132      1   1508     -0.63         -   46
  archaea     ASV5779               8         253      1   1508     86.36         -   57
  archaea     ASV5780              30         250      1   1508     95.66         -   53
  archaea     ASV5781              27         250      1   1508    101.86         -   52
  archaea     ASV5782              27         202      1   1508     67.92         -   54
  archaea     ASV5783              11         253      1   1508    132.71         -   58
  archaea     ASV5783             184         176      1   1508      1.76         -   44
  archaea     ASV5784              28         253      1   1508     87.87         -   58
  archaea     ASV5785              27         250      1   1508    104.56         -   56
  archaea     ASV5785             164         155      1   1508      0.79         -   40
  archaea     ASV5786              27         250      1   1508    102.14         -   54
  archaea     ASV5786             164         155      1   1508      0.79         -   40
  archaea     ASV5787              11         253      1   1508     69.65         -   64
  archaea     ASV5788              27         250      1   1508     65.31         -   52
  archaea     ASV5788             164         155      1   1508      0.79         -   40
  archaea     ASV5789              27         253      1   1508     87.54         -   54
  archaea     ASV5789             144         135      1   1508      3.13         -   50
  archaea     ASV5790              30         253      1   1508    100.98         -   67
  archaea     ASV5791              27         253      1   1508    124.67         -   58
  archaea     ASV5792              27         250      1   1508     74.68         -   52
  archaea     ASV5792             164         155      1   1508      0.79         -   40
  archaea     ASV5793              30         253      1   1508     61.80         -   63
  archaea     ASV5794               8         250      1   1508     60.33         -   56
  archaea     ASV5795              30         250      1   1508    125.47         -   57
  archaea     ASV5795             164         155      1   1508      0.79         -   40
  archaea     ASV5796              27         253      1   1508     77.68         -   52
  archaea     ASV5797              30         250      1   1508     97.79         -   55
  archaea     ASV5798              27         250      1   1508     65.22         -   56
  archaea     ASV5799              27         250      1   1508     59.28         -   60
  archaea     ASV5800              30         250      1   1508     47.21         -   46
  archaea     ASV5800              77          50      1   1508      0.07         -   50
  archaea     ASV5801              30         253      1   1508     48.31         -   64
  archaea     ASV5802              27         253      1   1508    109.79         -   55
  archaea     ASV5803              27         253      1   1508    117.63         -   59
  archaea     ASV5804              27         254      1   1508     66.51         -   53
  archaea     ASV5805               8         250      1   1508     75.19         -   53
  archaea     ASV5806              29         250      1   1508     92.91         -   55
  archaea     ASV5806             164         155      1   1508      0.79         -   40
  archaea     ASV5807              27         253      1   1508     65.04         -   54
  archaea     ASV5808              27         253      1   1508    115.78         -   57
  archaea     ASV5809              27         250      1   1508     76.48         -   56
  archaea     ASV5809             164         155      1   1508      0.79         -   40
  archaea     ASV5810               8         250      1   1508     83.48         -   57
  archaea     ASV5811              30         250      1   1508     69.28         -   58
  archaea     ASV5812              30         250      1   1508    116.50         -   54
  archaea     ASV5812             164         155      1   1508      0.79         -   40
  archaea     ASV5813              30         253      1   1508    113.67         -   60
  archaea     ASV5814              27         250      1   1508     85.19         -   51
  archaea     ASV5814             164         155      1   1508      0.79         -   40
  archaea     ASV5815              27         253      1   1508     98.85         -   55
  archaea     ASV5816               8         250      1   1508     90.17         -   48
  archaea     ASV5817              30         250      1   1508    125.60         -   59
  archaea     ASV5817             144         132      1   1508      1.41         -   62
  archaea     ASV5818              30         250      1   1508     65.21         -   45
  archaea     ASV5819               8         250      1   1508     90.88         -   57
  archaea     ASV5819             144         134      1   1508     -0.25         -   45
  archaea     ASV5820              11         250      1   1508     79.93         -   48
  archaea     ASV5821              11         253      1   1508     73.44         -   58
  archaea     ASV5822              27         250      1   1508    112.12         -   52
  archaea     ASV5823              27         256      1   1508     32.24         -   47
  archaea     ASV5824              27         250      1   1508    112.43         -   54
  archaea     ASV5824             164         155      1   1508      0.79         -   40
  archaea     ASV5825              27         250      1   1508    110.16         -   57
  archaea     ASV5825             164         155      1   1508      0.79         -   40
  archaea     ASV5826              28         253      1   1508     79.17         -   59
  archaea     ASV5826             184           6      1   1508     -0.17         -   56
  archaea     ASV5827              27         250      1   1508    108.07         -   56
  archaea     ASV5827             164         155      1   1508      0.79         -   40
  archaea     ASV5828              27         253      1   1508    149.91         -   59
  archaea     ASV5829               8         250      1   1508    105.53         -   57
  archaea     ASV5830              30         250      1   1508    111.68         -   59
  archaea     ASV5830             144         132      1   1508     -0.63         -   46
  archaea     ASV5831              30         121      1   1508     34.85         -   46
  archaea     ASV5831             144         130      1   1508     -0.60         -   60
  archaea     ASV5832              27         250      1   1508     88.37         -   51
  archaea     ASV5833              11         250      1   1508     51.85         -   47
  archaea     ASV5834              27         250      1   1508    156.47         -   57
  archaea     ASV5835              30         253      1   1508    129.66         -   57
  archaea     ASV5836              30         250      1   1508     62.38         -   48
  archaea     ASV5836             144         130      1   1508     -0.60         -   53
  archaea     ASV5837              27         253      1   1508    110.54         -   55
  archaea     ASV5838              27         250      1   1508     60.48         -   56
  archaea     ASV5838              77          50      1   1508      1.16         -   46
  archaea     ASV5839              11         253      1   1508     68.29         -   51
  archaea     ASV5840              27         253      1   1508    123.44         -   55
  archaea     ASV5841              27         250      1   1508     97.36         -   55
  archaea     ASV5841             164         155      1   1508      0.79         -   40
  archaea     ASV5842               8         250      1   1508     79.74         -   56
  archaea     ASV5842             213         176      1   1508     -0.82         -   61
  archaea     ASV5843             111         125      1   1508     -0.60         -   53
  archaea     ASV5843             225           1      1   1508     64.79         -   47
  archaea     ASV5844              27         250      1   1508     37.84         -   49
  archaea     ASV5845              27         250      1   1508    112.96         -   58
  archaea     ASV5845             164         155      1   1508      0.79         -   40
  archaea     ASV5846              27         202      1   1508     64.60         -   53
  archaea     ASV5847              27         250      1   1508    119.43         -   64
  archaea     ASV5847             144         132      1   1508      1.41         -   54
  archaea     ASV5848              11         253      1   1508     96.52         -   61
  archaea     ASV5848             144         132      1   1508     -0.63         -   46
  archaea     ASV5849              27         250      1   1508    106.26         -   55
  archaea     ASV5849             164         155      1   1508      0.79         -   40
  archaea     ASV5850              30         250      1   1508    104.12         -   56
  archaea     ASV5850             164         155      1   1508      0.79         -   40
  archaea     ASV5851              11         250      1   1508    106.60         -   58
  archaea     ASV5851             144         132      1   1508     -0.63         -   46
  archaea     ASV5852              27         253      1   1508     68.43         -   53
  archaea     ASV5853              27         250      1   1508    110.75         -   58
  archaea     ASV5853             164         155      1   1508      0.79         -   40
  archaea     ASV5854              30         253      1   1508     59.18         -   65
  archaea     ASV5855               8         250      1   1508     92.45         -   62
  archaea     ASV5856              30         250      1   1508     99.53         -   54
  archaea     ASV5857              30         253      1   1508    121.55         -   58
  archaea     ASV5858               8         250      1   1508     84.15         -   58
  archaea     ASV5859              27         253      1   1508    123.32         -   59
  archaea     ASV5860              27         250      1   1508     73.46         -   46
  archaea     ASV5861               8         250      1   1508     78.25         -   57
  archaea     ASV5862               8         250      1   1508     92.80         -   58
  archaea     ASV5863              30         250      1   1508    113.86         -   53
  archaea     ASV5864               8         250      1   1508     76.14         -   57
  archaea     ASV5865              30         250      1   1508     78.36         -   54
  archaea     ASV5865             164         155      1   1508      0.79         -   40
  archaea     ASV5866               8         250      1   1508     74.80         -   58
  archaea     ASV5867              30         250      1   1508     87.36         -   53
  archaea     ASV5867             190         176      1   1508      1.23         -   47
  archaea     ASV5868              30         253      1   1508    110.97         -   56
  archaea     ASV5869              27         250      1   1508    133.43         -   58
  archaea     ASV5869             164         155      1   1508      0.79         -   40
  archaea     ASV5870               8         250      1   1508    115.85         -   59
  archaea     ASV5871              27         253      1   1508    124.65         -   59
  archaea     ASV5872               8         250      1   1508     89.73         -   58
  archaea     ASV5873              30         250      1   1508     56.67         -   48
  archaea     ASV5874               8         250      1   1508    102.02         -   60
  archaea     ASV5875              27         250      1   1508    114.52         -   57
  archaea     ASV5875             164         155      1   1508      0.79         -   40
  archaea     ASV5876              30         251      1   1508    118.70         -   62
  archaea     ASV5876             165         156      1   1508      0.79         -   40
  archaea     ASV5877              30         250      1   1508    120.02         -   57
  archaea     ASV5877             164         155      1   1508      0.79         -   40
  archaea     ASV5878               8         250      1   1508     50.17         -   50
  archaea     ASV5879              30         253      1   1508    111.76         -   54
  archaea     ASV5880               8         250      1   1508     56.12         -   64
  archaea     ASV5881              30         253      1   1508     75.23         -   45
  archaea     ASV5882               8         253      1   1508     79.43         -   61
  archaea     ASV5883              27         250      1   1508    146.44         -   57
  archaea     ASV5884              30         250      1   1508     77.83         -   50
  archaea     ASV5884             184         176      1   1508      1.76         -   44
  archaea     ASV5885              30         255      1   1508     55.34         -   47
  archaea     ASV5885             166         156      1   1508     -0.45         -   36
  archaea     ASV5886              27         253      1   1508     66.66         -   56
  archaea     ASV5887              30         250      1   1508     73.38         -   53
  archaea     ASV5888              30         250      1   1508     97.38         -   54
  archaea     ASV5888             164         155      1   1508      0.79         -   40
  archaea     ASV5889              27         253      1   1508    151.44         -   59
  archaea     ASV5890              30         250      1   1508    107.95         -   57
  archaea     ASV5890             164         155      1   1508      0.79         -   40
  archaea     ASV5891              27         253      1   1508    102.37         -   54
  archaea     ASV5892               8         250      1   1508    112.19         -   53
  archaea     ASV5893              27         209      1   1508     88.14         -   56
  archaea     ASV5894              27         250      1   1508     91.94         -   53
  archaea     ASV5895              30         253      1   1508    141.20         -   62
  archaea     ASV5896              11         250      1   1508     76.05         -   50
  archaea     ASV5897              27         253      1   1508    119.53         -   55
  archaea     ASV5898               8         250      1   1508     85.31         -   67
  archaea     ASV5899               8         252      1   1508     63.03         -   69
  archaea     ASV5900              30         253      1   1508     94.16         -   61
  archaea     ASV5901              30         250      1   1508     92.11         -   62
  archaea     ASV5902              27         250      1   1508    102.12         -   55
  archaea     ASV5903               8         250      1   1508     66.03         -   50
  archaea     ASV5904              30         253      1   1508    101.97         -   59
  archaea     ASV5905              30         250      1   1508     57.66         -   48
  archaea     ASV5906              27         253      1   1508    121.90         -   59
  archaea     ASV5907              30         250      1   1508     76.95         -   60
  archaea     ASV5907              77          66      1   1508      7.63         -   42
  archaea     ASV5908              11         253      1   1508     77.80         -   60
  archaea     ASV5909              11         253      1   1508    122.44         -   63
  archaea     ASV5910              30         254      1   1508     69.54         -   64
  archaea     ASV5911              27         250      1   1508     99.37         -   56
  archaea     ASV5911             164         155      1   1508      0.79         -   40
  archaea     ASV5912              27         253      1   1508    116.00         -   56
  archaea     ASV5913               8         250      1   1508    101.07         -   53
  archaea     ASV5914              27         253      1   1508    132.67         -   59
  archaea     ASV5915              30         250      1   1508    131.43         -   59
  archaea     ASV5916              11         253      1   1508     72.61         -   60
  archaea     ASV5917               8         253      1   1508     93.33         -   53
  archaea     ASV5918              27         253      1   1508    136.81         -   59
  archaea     ASV5919              30         250      1   1508     86.56         -   53
  archaea     ASV5919             190         176      1   1508      0.01         -   53
  archaea     ASV5920              30         250      1   1508    128.43         -   61
  archaea     ASV5920              77          67      1   1508      3.83         -   45
  archaea     ASV5921              30         250      1   1508    124.98         -   57
  archaea     ASV5921             164         155      1   1508      0.79         -   40
  archaea     ASV5922              27         253      1   1508    110.99         -   56
  archaea     ASV5923              30         253      1   1508    125.55         -   59
  archaea     ASV5923              96          78      1   1508      0.23         -   68
  archaea     ASV5924               1         253      1   1508    232.00         -   59
  archaea     ASV5925              30         250      1   1508     88.80         -   56
  archaea     ASV5925             164         155      1   1508      0.79         -   40
  archaea     ASV5926              27         253      1   1508    119.30         -   57
  archaea     ASV5927              30         253      1   1508    118.86         -   72
  archaea     ASV5928              11         253      1   1508    118.16         -   59
  archaea     ASV5928             144         120      1   1508      2.59         -   56
  archaea     ASV5929              28         253      1   1508     83.25         -   58
  archaea     ASV5930              30         254      1   1508     73.13         -   67
  archaea     ASV5931              27         250      1   1508     75.70         -   56
  archaea     ASV5931              98          50      1   1508      2.37         -   57
  archaea     ASV5932              27         250      1   1508     52.72         -   50
  archaea     ASV5933              30         202      1   1508     73.05         -   51
  archaea     ASV5934               8         253      1   1508     79.21         -   51
  archaea     ASV5934             164         154      1   1508     -0.45         -   36
  archaea     ASV5935              27         250      1   1508    100.18         -   55
  archaea     ASV5935             164         155      1   1508      0.79         -   40
  archaea     ASV5936               8         250      1   1508     82.81         -   57
  archaea     ASV5937               8         251      1   1508     77.20         -   55
  archaea     ASV5937             145         132      1   1508      0.43         -   50
  archaea     ASV5938              30         250      1   1508    116.76         -   58
  archaea     ASV5938             164         155      1   1508      0.79         -   40
  archaea     ASV5939               8         250      1   1508     66.59         -   51
  archaea     ASV5940              11         250      1   1508     80.42         -   57
  archaea     ASV5940             190         176      1   1508      1.23         -   47
  archaea     ASV5941              27         253      1   1508     76.81         -   56
  archaea     ASV5942              27         253      1   1508     92.93         -   54
  archaea     ASV5943              30         250      1   1508    100.39         -   54
  archaea     ASV5943             164         155      1   1508      0.79         -   40
  archaea     ASV5944              27         209      1   1508     60.31         -   50
  archaea     ASV5945              27         250      1   1508     89.31         -   54
  archaea     ASV5945             144         134      1   1508      1.79         -   55
  archaea     ASV5946              30         250      1   1508    127.33         -   58
  archaea     ASV5946             190         176      1   1508      1.23         -   47
  archaea     ASV5947              11         251      1   1508    115.89         -   58
  archaea     ASV5948               8         209      1   1508     74.29         -   60
  archaea     ASV5948              77          66      1   1508      1.53         -   50
  archaea     ASV5949              28         250      1   1508     89.23         -   58
  archaea     ASV5950              30         250      1   1508    134.51         -   61
  archaea     ASV5950             190         176      1   1508      1.23         -   47
  archaea     ASV5951               8         250      1   1508    102.43         -   53
  archaea     ASV5952              30         250      1   1508     94.02         -   52
  archaea     ASV5953               8         250      1   1508     67.52         -   64
  archaea     ASV5954              30         253      1   1508     64.40         -   50
  archaea     ASV5955              27         253      1   1508    118.75         -   60
  archaea     ASV5955             144         135      1   1508      3.13         -   50
  archaea     ASV5956              30         253      1   1508    138.64         -   61
  archaea     ASV5957              27         253      1   1508    122.99         -   57
  archaea     ASV5958              30         250      1   1508    113.64         -   56
  archaea     ASV5958             164         155      1   1508      0.79         -   40
  archaea     ASV5959               8         254      1   1508    102.33         -   53
  archaea     ASV5960              10         253      1   1508    129.20         -   57
  archaea     ASV5961              27         250      1   1508     83.15         -   46
  archaea     ASV5962              27         250      1   1508    104.51         -   64
  archaea     ASV5962             164         155      1   1508      0.79         -   40
  archaea     ASV5963              27         250      1   1508     41.27         -   54
  archaea     ASV5964              30         250      1   1508     50.71         -   46
  archaea     ASV5964             144         130      1   1508     -0.60         -   53
  archaea     ASV5965              11         250      1   1508    127.06         -   59
  archaea     ASV5965             144         132      1   1508     -0.63         -   46
  archaea     ASV5966              27         250      1   1508    110.11         -   54
  archaea     ASV5967              30         250      1   1508    117.29         -   56
  archaea     ASV5967             164         155      1   1508      0.79         -   40
  archaea     ASV5968               8         250      1   1508     87.14         -   59
  archaea     ASV5968             144         132      1   1508      1.41         -   54
  archaea     ASV5969              11         250      1   1508    112.42         -   55
  archaea     ASV5969             144         132      1   1508     -0.63         -   46
  archaea     ASV5970              30         253      1   1508    118.72         -   66
  archaea     ASV5971              27         250      1   1508     74.02         -   49
  archaea     ASV5972               8         250      1   1508     99.43         -   58
  archaea     ASV5972             184         173      1   1508      1.76         -   33
  archaea     ASV5973              27         250      1   1508     75.83         -   51
  archaea     ASV5973             164         155      1   1508      0.79         -   40
  archaea     ASV5974              11         253      1   1508    114.28         -   58
  archaea     ASV5975              27         253      1   1508    125.94         -   58
  archaea     ASV5976              27         250      1   1508    116.87         -   55
  archaea     ASV5976             164         155      1   1508      0.79         -   40
  archaea     ASV5977              27         252      1   1508     35.30         -   45
  archaea     ASV5978              30         250      1   1508    147.62         -   61
  archaea     ASV5979              27         250      1   1508     98.69         -   58
  archaea     ASV5979             164         155      1   1508      0.79         -   40
  archaea     ASV5980              28         250      1   1508     90.02         -   57
  archaea     ASV5981              27         252      1   1508     39.22         -   47
  archaea     ASV5982              27         250      1   1508     73.93         -   50
  archaea     ASV5983              27         250      1   1508     83.70         -   52
  archaea     ASV5983             164         155      1   1508      0.79         -   40
  archaea     ASV5984               8         250      1   1508     90.42         -   58
  archaea     ASV5985              27         253      1   1508    138.41         -   57
  archaea     ASV5986               8         253      1   1508     56.98         -   69
  archaea     ASV5987              11         249      1   1508     50.92         -   54
  archaea     ASV5988              27         253      1   1508    106.70         -   55
  archaea     ASV5989              30         253      1   1508    111.55         -   54
  archaea     ASV5990              27         250      1   1508     73.17         -   53
  archaea     ASV5991              30         250      1   1508    113.83         -   57
  archaea     ASV5991             164         155      1   1508      0.79         -   40
  archaea     ASV5992              11         250      1   1508     89.92         -   49
  archaea     ASV5993              30         250      1   1508     43.37         -   47
  archaea     ASV5993             144         130      1   1508      3.48         -   60
  archaea     ASV5994              30         253      1   1508    126.71         -   59
  archaea     ASV5995              30         250      1   1508    105.35         -   61
  archaea     ASV5995             144         132      1   1508      1.41         -   54
  archaea     ASV5996              27         253      1   1508    120.59         -   58
  archaea     ASV5997              30         250      1   1508    146.82         -   61
  archaea     ASV5998              11         253      1   1508     64.25         -   54
  archaea     ASV5999              27         250      1   1508     65.46         -   54
  archaea     ASV5999             164         155      1   1508      0.79         -   40
  archaea     ASV6000              27         250      1   1508     99.05         -   54
  archaea     ASV6000             164         155      1   1508      0.79         -   40
  archaea     ASV6001               8         250      1   1508     86.61         -   56
  archaea     ASV6002               8         250      1   1508     66.49         -   65
  archaea     ASV6003              27         254      1   1508    105.33         -   57
  archaea     ASV6004              30         253      1   1508     79.52         -   58
  archaea     ASV6005              30         253      1   1508     99.50         -   58
  archaea     ASV6005             104          95      1   1508     -0.16         -   50
  archaea     ASV6006              10         250      1   1508     95.12         -   59
  archaea     ASV6007              27         250      1   1508     98.03         -   56
  archaea     ASV6007             164         155      1   1508      0.79         -   40
  archaea     ASV6008              30         253      1   1508    129.41         -   54
  archaea     ASV6009              30         250      1   1508     53.17         -   48
  archaea     ASV6009             144         130      1   1508      3.48         -   60
  archaea     ASV6010              30         250      1   1508    141.08         -   60
  archaea     ASV6010             190         176      1   1508      1.23         -   47
  archaea     ASV6011              27         250      1   1508     84.78         -   57
  archaea     ASV6011             164         155      1   1508      0.79         -   40
  archaea     ASV6012              27         250      1   1508     88.11         -   52
  archaea     ASV6012             164         155      1   1508      0.79         -   40
  archaea     ASV6013              30         202      1   1508     61.95         -   57
  archaea     ASV6014              28         253      1   1508     88.94         -   61
  archaea     ASV6015              30         253      1   1508     59.79         -   62
  archaea     ASV6016              27         250      1   1508    102.91         -   55
  archaea     ASV6016             164         155      1   1508      0.79         -   40
  archaea     ASV6017              27         253      1   1508    161.01         -   58
  archaea     ASV6018               8         250      1   1508     75.42         -   58
  archaea     ASV6019              11         253      1   1508    113.68         -   60
  archaea     ASV6020              30         253      1   1508     96.37         -   61
  archaea     ASV6021              27         250      1   1508    155.36         -   58
  archaea     ASV6021             144         131      1   1508      0.43         -   50
  archaea     ASV6022              30         250      1   1508    111.11         -   57
  archaea     ASV6022             164         155      1   1508      0.79         -   40
  archaea     ASV6023               8         250      1   1508     86.93         -   61
  archaea     ASV6023              77          66      1   1508      1.53         -   50
  archaea     ASV6024               8         253      1   1508     82.28         -   55
  archaea     ASV6025               8         253      1   1508     96.89         -   59
  archaea     ASV6026              11         250      1   1508     77.30         -   50
  archaea     ASV6027              30         253      1   1508     36.48         -   62
  archaea     ASV6028               8         250      1   1508     60.24         -   55
  archaea     ASV6028             144         134      1   1508      1.79         -   55
  archaea     ASV6029              27         253      1   1508    127.94         -   55
  archaea     ASV6030              30         251      1   1508     64.60         -   49
  archaea     ASV6031              11         253      1   1508     28.87         -   59
  archaea     ASV6031              28           6      1   1508      0.52         -   57
  archaea     ASV6032               8         251      1   1508     91.51         -   57
  archaea     ASV6033               8         250      1   1508    107.55         -   63
  archaea     ASV6034              11         250      1   1508    102.73         -   55
  archaea     ASV6034             164         155      1   1508      0.79         -   40
  archaea     ASV6035              27         250      1   1508    107.58         -   58
  archaea     ASV6035             164         155      1   1508      0.79         -   40
  archaea     ASV6036              30         253      1   1508    103.61         -   61
  archaea     ASV6037              30         209      1   1508     20.19         -   62
  archaea     ASV6038              12         253      1   1508    126.02         -   60
  archaea     ASV6039               8         250      1   1508     65.90         -   63
  archaea     ASV6040              30         123      1   1508     43.89         -   45
  archaea     ASV6041              11         250      1   1508     60.25         -   66
  archaea     ASV6041              28           6      1   1508     -0.70         -   65
  archaea     ASV6042              10         253      1   1508    107.11         -   56
  archaea     ASV6043              27         253      1   1508    134.19         -   59
  archaea     ASV6044              30         253      1   1508    123.61         -   56
  archaea     ASV6045               8         250      1   1508     84.99         -   58
  archaea     ASV6046              27         251      1   1508     57.82         -   46
  archaea     ASV6047              10         253      1   1508     93.41         -   55
  archaea     ASV6048              27         250      1   1508    113.67         -   54
  archaea     ASV6049              27         250      1   1508    106.58         -   51
  archaea     ASV6050              27         253      1   1508    159.56         -   58
  archaea     ASV6050             144         131      1   1508      0.43         -   50
  archaea     ASV6051              11         253      1   1508     89.67         -   61
  archaea     ASV6052              11         253      1   1508     51.97         -   58
  archaea     ASV6052             144         132      1   1508     -0.63         -   54
  archaea     ASV6053              30         250      1   1508     64.67         -   48
  archaea     ASV6054              28         253      1   1508     44.64         -   64
  archaea     ASV6055              30         250      1   1508    131.01         -   55
  archaea     ASV6055              77          67      1   1508      3.83         -   45
  archaea     ASV6056              30         253      1   1508    153.54         -   61
  archaea     ASV6057              27         209      1   1508     68.57         -   49
  archaea     ASV6058              27         250      1   1508    110.41         -   58
  archaea     ASV6058             164         155      1   1508      0.79         -   40
  archaea     ASV6059              30         250      1   1508     58.48         -   46
  archaea     ASV6059             144         130      1   1508     -0.60         -   53
  archaea     ASV6060              30         253      1   1508     45.61         -   54
  archaea     ASV6060              28           6      1   1508     -0.70         -   57
  archaea     ASV6061              27         250      1   1508    110.66         -   55
  archaea     ASV6061             164         155      1   1508      0.79         -   40
  archaea     ASV6062              30         250      1   1508     59.45         -   47
  archaea     ASV6062             144         130      1   1508     -0.60         -   53
  archaea     ASV6063              27         253      1   1508    103.10         -   56
  archaea     ASV6063             215         176      1   1508     -1.00         -   63
  archaea     ASV6064              30         250      1   1508     50.71         -   46
  archaea     ASV6064             144         130      1   1508     -0.60         -   53
  archaea     ASV6065              30         254      1   1508     38.36         -   42
  archaea     ASV6066              27         253      1   1508     81.30         -   51
  archaea     ASV6067              28         253      1   1508     92.24         -   58
  archaea     ASV6068              30         253      1   1508    101.51         -   71
  archaea     ASV6069              28         253      1   1508     30.57         -   57
  archaea     ASV6070              30         253      1   1508    112.83         -   56
  archaea     ASV6070             144         132      1   1508     -0.63         -   46
  archaea     ASV6071              27         250      1   1508     68.43         -   52
  archaea     ASV6071             164         155      1   1508      0.79         -   40
  archaea     ASV6072              27         250      1   1508     65.70         -   48
  archaea     ASV6072              65          50      1   1508      1.02         -   50
  archaea     ASV6073              30         250      1   1508     69.62         -   46
  archaea     ASV6074              30         250      1   1508    103.15         -   59
  archaea     ASV6074             144         132      1   1508     -0.63         -   46
  archaea     ASV6075              30         250      1   1508    139.97         -   58
  archaea     ASV6075             190         176      1   1508      1.23         -   47
  archaea     ASV6076              27         250      1   1508     65.30         -   54
  archaea     ASV6076             164         155      1   1508      0.79         -   40
  archaea     ASV6077              11         250      1   1508    125.53         -   61
  archaea     ASV6078              27         250      1   1508     60.08         -   55
  archaea     ASV6078             164         155      1   1508      0.79         -   40
  archaea     ASV6079              30         253      1   1508    117.14         -   58
  archaea     ASV6080               8         250      1   1508     93.94         -   60
  archaea     ASV6081              27         250      1   1508     56.23         -   50
  archaea     ASV6082              30         250      1   1508    134.85         -   59
  archaea     ASV6083              27         253      1   1508     78.90         -   55
  archaea     ASV6084              30         253      1   1508     97.94         -   55
  archaea     ASV6084             144         132      1   1508     -0.63         -   46
  archaea     ASV6085              30         250      1   1508    151.15         -   61
  archaea     ASV6086               8         250      1   1508    110.26         -   54
  archaea     ASV6087              30         250      1   1508     98.52         -   61
  archaea     ASV6087             164         155      1   1508      0.79         -   40
  archaea     ASV6088              27         254      1   1508     94.17         -   54
  archaea     ASV6089              30         250      1   1508    119.49         -   57
  archaea     ASV6089             164         155      1   1508      0.79         -   40
  archaea     ASV6090              30         250      1   1508    121.60         -   56
  archaea     ASV6090             164         155      1   1508      0.79         -   40
  archaea     ASV6091              10         250      1   1508     97.07         -   54
  archaea     ASV6092              27         250      1   1508    107.50         -   53
  archaea     ASV6092             164         155      1   1508      0.79         -   40
  archaea     ASV6093              27         209      1   1508     90.40         -   54
  archaea     ASV6093             164         155      1   1508      0.79         -   40
  archaea     ASV6094              11         251      1   1508    126.85         -   59
  archaea     ASV6095              27         250      1   1508     78.80         -   57
  archaea     ASV6096              11         251      1   1508     89.99         -   55
  archaea     ASV6096             145         132      1   1508      0.43         -   50
  archaea     ASV6097              27         253      1   1508    159.65         -   61
  archaea     ASV6097             144         132      1   1508      1.41         -   54
  archaea     ASV6098               8         250      1   1508     87.91         -   58
  archaea     ASV6099              27         254      1   1508    121.78         -   59
  archaea     ASV6100              30         254      1   1508     92.79         -   68
  archaea     ASV6101              27         253      1   1508    149.10         -   58
  archaea     ASV6102              30         253      1   1508     92.40         -   61
  archaea     ASV6103              28         253      1   1508    101.82         -   68
  archaea     ASV6103              28           6      1   1508     -0.70         -   61
  archaea     ASV6104              12         250      1   1508    119.01         -   61
  archaea     ASV6105              27         250      1   1508    120.03         -   54
  archaea     ASV6105             164         154      1   1508     -0.45         -   36
  archaea     ASV6106              27         254      1   1508    102.16         -   58
  archaea     ASV6107              27         250      1   1508    108.64         -   58
